,MSCI USA,MSCI EUROPE,MSCI EM,MSCI KOREA,MSCI JAPAN
2011-06-03,0.33881316457686034,0.08735572365602039,0.005783817254498437,0.23836557820261672,0.32968171631000404
2011-06-10,0.34374203877659915,0.08711194454988465,0.006584543319234878,0.23901330299933,0.3235481703549513
2011-06-17,0.3838965195034273,0.12951015003589084,0.012807420155967883,0.16907475267511576,0.30471115762959816
2011-06-24,0.35112896566131946,0.0923383554166181,0.005103048803482953,0.22603411723758712,0.3253955128809922
2011-07-01,0.3407882053705449,0.0839963792643784,0.003935327889715069,0.24044395086980444,0.33083613660555733
2011-07-08,0.338023194045065,0.08818896442800406,0.003888489609399904,0.23393476942422703,0.33596458249330396
2011-07-15,0.34758178241641907,0.08474138611003476,0.007168696938694805,0.24312126111297616,0.3173868734218752
2011-07-22,0.34398897062182954,0.08000935136602619,0.010447987566421206,0.2574503635707503,0.3081033268749729
2011-07-29,0.44500094724741573,0.18324621938463675,0.020490684793917944,0.07777329082390454,0.27348885775012516
2011-08-05,0.367877439090945,0.1942624861583505,0.0873437162537661,0.18985379944372122,0.16066255905321736
2011-08-12,0.19804761072159507,0.1616853784301879,0.18671119340406078,0.45135580039108036,0.0022000170530759207
2011-08-19,0.2128822492970788,0.1641659847223541,0.16126334022557842,0.40075150566603324,0.06093692008895547
2011-08-26,0.2214183608365724,0.1656026832324812,0.14704595255826794,0.37233772683386523,0.09359527653881301
2011-09-02,0.44280400936110725,0.2031326557405325,0.03463703191374185,0.06873856644676411,0.25068773653785414
2011-09-09,0.31561633672918693,0.18243357607703845,0.058380029774898486,0.17259977261247078,0.2709702848064054
2011-09-16,0.3886095813313503,0.19186796150370397,0.02709474416607551,0.08722443531971304,0.3052032776791571
2011-09-23,0.3011910481781169,0.17890951403348943,0.011122261728575587,0.10182871145893145,0.4069484646008867
2011-09-30,0.27308228179650723,0.17436064871123813,0.06351195709406092,0.20451764539148817,0.2845274670067056
2011-10-07,0.3089094035705718,0.18216479761511686,0.07917054645406287,0.20975657172692555,0.2199986806333229
2011-10-14,0.3487352097086902,0.10339499687753252,0.009862938130728431,0.21602162810309739,0.3219852271799515
2011-10-21,0.3790670540496299,0.185796677247756,0.05487786978671161,0.14662443970889574,0.23363395920700677
2011-10-28,0.3114797839130337,0.15964527235131154,0.04759190632794522,0.193638132912599,0.2876449044951106
2011-11-04,0.3274198974554311,0.17729071154326795,0.014637712501027288,0.10455502049781143,0.3760966580024623
2011-11-11,0.40260607713976626,0.15955575472184977,0.022979390848115153,0.1314737475492339,0.28338502974103474
2011-11-18,0.40186417718412926,0.15111795773094636,0.01942127415683852,0.13982301129686867,0.28777357963121725
2011-11-25,0.3483328268341414,0.13801732019669513,0.010911102837050483,0.159610820321087,0.3431279298110259
2011-12-02,0.30713703575070794,0.18013726893583337,0.010976264673034274,0.09816680252818195,0.40358262811224244
2011-12-09,0.35110295029985367,0.18952846814989247,0.019949423297392,0.08757521665426954,0.3518439415985923
2011-12-16,0.31560461830378583,0.14340297268527505,0.005183158586967607,0.14827380131635207,0.38753544910761945
2011-12-23,0.294824758738372,0.17693010730600678,0.019563798559313863,0.12088954169921295,0.3877917936970945
2011-12-30,0.30439133418440756,0.17605348662529458,0.005727139857652777,0.09678014936316609,0.41704788996947906
2012-01-06,0.33736973234838374,0.0919100291376376,0.0021591464423525867,0.22489315178715583,0.3436679402844702
2012-01-13,0.3223438351436715,0.1281576101510745,0.005484118107967851,0.17291573960815249,0.37109869698913367
2012-01-20,0.30215497537646663,0.17909942458171746,0.008467391590176888,0.09679767316313842,0.4134805352885007
2012-01-27,0.2968150384584354,0.17792592819624628,0.015818645532767038,0.11242419929677308,0.39701618851577813
2012-02-03,0.29722822297145307,0.17209103162442055,0.01873501651831735,0.12708706931603145,0.38485865956977755
2012-02-10,0.3184956140652027,0.13424740841783805,0.006410882649050332,0.16510643627662944,0.37573965859127945
2012-02-17,0.30848636007686225,0.16862098066786577,0.0017223944022475327,0.10158468532096757,0.41958557953205694
2012-02-24,0.3052916763143569,0.17955502444705548,0.00011372189018520743,0.08118272562960313,0.43385685171879934
2012-03-02,0.30530317765032144,0.17948583950956928,0.00013712663305853325,0.08133617637690627,0.4337376798301445
2012-03-09,0.3051275506046169,0.17952934365214324,0.00039896626694953794,0.08174588367408549,0.4331982558022048
2012-03-16,0.3044481515036157,0.17940205266356515,0.001588903605167289,0.08412791411925846,0.43043297810839337
2012-03-23,0.3031046529568126,0.17919222895132397,0.003917950530862392,0.08872715395837887,0.42505801360262213
2012-03-30,0.29985194315698255,0.1786065841746994,0.009847390949131528,0.10048480274104857,0.41120927897813797
2012-04-06,0.3347812733657753,0.09373396230147281,0.004514869931640069,0.2263966471212566,0.3405732472798553
2012-04-13,0.33882044809939943,0.09211262142126167,0.001809923197796525,0.22363220369190848,0.343624803589634
2012-04-20,0.2986873374710559,0.17849230508976066,0.014475604510125565,0.10877351029224745,0.3995712426368103
2012-04-27,0.3019937782418976,0.17902845442932064,0.006846437809138802,0.09421056097013676,0.41792076854950627
2012-05-04,0.3045259729845888,0.17516352621584688,0.011693339995545032,0.10834411886379955,0.40027304194021973
2012-05-11,0.31331044886568393,0.1782768649156048,0.01628991495286121,0.10889056904293057,0.38323220222291954
2012-05-18,0.32502848511854976,0.17818426403411092,0.002988863121186412,0.08388006551176531,0.4099183222143876
2012-05-25,0.305930063602064,0.17736872637399437,0.0007763864327480845,0.08583933446781225,0.4300854891233813
2012-06-01,0.3098695573280931,0.16707845480840666,0.0001941667905244382,0.10128119275054788,0.42157662832242787
2012-06-08,0.3050699146610402,0.17791573532384589,0.0014731634509333037,0.08629280899502212,0.4292483775691585
2012-06-15,0.29898676577173205,0.17850602764018766,0.011083220398364658,0.10294162343676691,0.4084823627529487
2012-06-22,0.29885525520092315,0.1784853824252432,0.01136609326490155,0.1034848966445047,0.4078083724644273
2012-06-29,0.3176135937841536,0.13872360885432736,0.004814810548584282,0.15507114440247485,0.3837768424104599
2012-07-06,0.30329150142862493,0.16906156924822616,0.010291618938963196,0.11652266409169516,0.4008326462924905
2012-07-13,0.300418113422734,0.17876030747513166,0.00926374590832057,0.09910997857503717,0.4124478546187766
2012-07-20,0.30179329984962405,0.1789745998245696,0.006237786208834088,0.09331665445799617,0.41967765965897613
2012-07-27,0.3020058207734502,0.17901905752724603,0.006253370714781501,0.09322000654009546,0.4195017444444267
2012-08-03,0.3268744792043844,0.1086502784473565,0.008428825555530386,0.20970616374949627,0.3463402530432324
2012-08-10,0.3001866148723809,0.17364216159704537,0.012091579911560806,0.11256277984999331,0.4015168637690196
2012-08-17,0.26200284252102907,0.17234312515040284,0.07543969354892717,0.23061103097500146,0.25960330780463936
2012-08-24,0.3008619909587672,0.17876858545926844,0.007850863641588577,0.09660438854961788,0.4159141713907579
2012-08-31,0.2997891690903185,0.17863984078059814,0.00969249654567831,0.10018093418664885,0.4116975593967562
2012-09-07,0.290745164648977,0.17713303492767002,0.025440123082148058,0.13141749059377142,0.37526418674743356
2012-09-14,0.2749080031018174,0.1744940505261821,0.05307000297877057,0.18620831317611386,0.311319630217116
2012-09-21,0.3035122398299079,0.17924351286723697,0.0032188747455563515,0.08736537236726627,0.4266600001900324
2012-09-28,0.29929710198716575,0.17855773334589847,0.010542864149474208,0.10186978342894183,0.4097325170885197
2012-10-05,0.30015032952216475,0.1786999160396709,0.009058297226126819,0.09892467235097553,0.413166784861062
2012-10-12,0.3067747951920405,0.16697842875237165,0.0053254603651097295,0.11083494404007471,0.4100863716504034
2012-10-19,0.3024858905716259,0.1778515469890098,0.01384628176761197,0.1079256793524624,0.3978906013192898
2012-10-26,0.3016874633971797,0.17512593810021546,0.008711622432004625,0.10400511526990006,0.4104698608007002
2012-11-02,0.33987078935508225,0.18209654010672116,0.016599402237239363,0.09696232027948717,0.36447094802147006
2012-11-09,0.34797265577449554,0.18886555073720832,0.020820714125284707,0.09087532433672794,0.3514657550262833
2012-11-16,0.3015248644851841,0.178072990905306,0.00821312149719661,0.09823793732447948,0.4139510857878337
2012-11-23,0.3114907481892381,0.15872753773895737,0.004146506130519389,0.12165822824672198,0.40397697969456325
2012-11-30,0.30205527648506336,0.1791087659978414,0.00963446797324995,0.09877958688128569,0.4104219026625596
2012-12-07,0.3055440993906591,0.17964366917458785,0.0034107760929668394,0.08655584696089748,0.4248456083808888
2012-12-14,0.30874264691502107,0.16460179631909574,0.0051476194878401415,0.11408807749240947,0.40741985978563355
2012-12-21,0.32546557900607226,0.13520671843334817,0.010162428562507961,0.1682599414568919,0.3609053325411798
2012-12-28,0.312519891634362,0.1705759873254562,0.004281504360054462,0.1017101604371742,0.41091245624295314
2013-01-04,0.3074952761335492,0.1735920857569996,0.000285727480987476,0.09101086684981267,0.42761604377865103
2013-01-11,0.3056827643676685,0.1781980479895611,0.0003062496028741473,0.08370390103257232,0.432109037007324
2013-01-18,0.30569646850463356,0.17765826192540904,0.0006558546418659186,0.08520098693043447,0.43078842799765704
2013-01-25,0.3262423861660508,0.11957790003863124,0.002389689060685234,0.18123630469783797,0.3705537200367947
2013-02-01,0.3293727068931232,0.10986027461962347,0.0030828094930999894,0.19805602154555332,0.35962818744860003
2013-02-08,0.33656001757892445,0.09866542289903206,0.004690583856601266,0.2179900908678299,0.34209388479761227
2013-02-15,0.33569919985093316,0.09881015998005666,0.004708492672999772,0.21797197522990264,0.34281017226610777
2013-02-22,0.3519875313075294,0.09895339793766447,0.006796182577833484,0.21757034689448587,0.3246925412824868
2013-03-01,0.3742961403739781,0.12891653354149904,0.009487976620727884,0.16663342536968304,0.320665924094112
2013-03-08,0.31808843844074086,0.16324158096784008,0.010838655123142983,0.12388921635390363,0.38394210911437243
2013-03-15,0.31392202855538887,0.18169596562508863,0.014938828646811654,0.10071047502337302,0.3887327021493378
2013-03-22,0.35152860815336573,0.18975986747495727,0.02599754164992103,0.097324366323984,0.33538961639777193
2013-03-29,0.36711436266596387,0.14096136872744763,0.01392989500790722,0.15550524376956917,0.32248912982911215
2013-04-05,0.3527648901414949,0.0972813050496392,0.011311154548465178,0.22784915367643074,0.31079349658397
2013-04-12,0.33944846187046174,0.09887966991749197,0.0059525385567016625,0.21911008701894089,0.33660924263640374
2013-04-19,0.32922502246703095,0.15902918080516842,0.007068949017653423,0.12207473837897538,0.3826021093311718
2013-04-26,0.3140679558301136,0.18151902377509238,0.007864694959358577,0.08900373825980956,0.40754458717562586
2013-05-03,0.3424440827146424,0.16957158213855303,0.021433783611994894,0.12564182028495213,0.34090873124985754
2013-05-10,0.32909751184171904,0.10866923831563219,0.004997817312608344,0.20336390620060002,0.3538715263294404
2013-05-17,0.31196199166577016,0.1416750284875495,0.012772552725556848,0.16485169047426276,0.36873873664686074
2013-05-24,0.2596981445447183,0.1736256890682066,0.15038828102706242,0.3558094531578615,0.06047843220215122
2013-05-31,0.4102355143778485,0.19672156163196117,0.03189718253910488,0.08227818050326244,0.27886756094782295
2013-06-07,0.4355362338621971,0.15839391395288052,0.018567188766924533,0.11849545800374703,0.26900720541425077
2013-06-14,0.4707688128911015,0.1895725845342718,0.022839050700073305,0.06525588385939907,0.25156366801515434
2013-06-21,0.4819548059309673,0.2116436515445334,0.03243721429563858,0.04181249710688913,0.2321518311219714
2013-06-28,0.4833683821256419,0.217268815062198,0.034144015479228976,0.034912154596964874,0.23030663273596627
2013-07-05,0.36676761999309637,0.11109142056326646,0.009521190436748156,0.19839978309412598,0.314219985912763
2013-07-12,0.35753701802908494,0.1401061562079128,0.015493951895678624,0.16176329834205372,0.32509957552526986
2013-07-19,0.3582081387273545,0.10011121358637672,0.008562064121363594,0.21719933620721654,0.3159192473576886
2013-07-26,0.349220747993027,0.08021698024289389,0.007289141060663029,0.25056886075656354,0.31270426994685246
2013-08-02,0.3563587295390696,0.08464055852166498,0.010099829939844958,0.2462610539803915,0.302639828019029
2013-08-09,0.37899856981470914,0.18455253225188784,0.044811158016922335,0.13169832044477717,0.25993941947170346
2013-08-16,0.3568980357034428,0.08525541915743744,0.00640955624534541,0.2388588300740771,0.31257815881969736
2013-08-23,0.38060304822235214,0.11343223299905585,0.012466967914839016,0.19630757197014687,0.2971901788936061
2013-08-30,0.408792609493754,0.13484225037318343,0.01524979716369209,0.1585876551580111,0.28252768781135934
2013-09-06,0.3830790609825312,0.12586543088762342,0.01329429827340489,0.1762188000480935,0.30154240980834685
2013-09-13,0.35426937484600707,0.09371515770668902,0.008213406439965706,0.2282682108191921,0.3155338501881461
2013-09-20,0.3520178223202466,0.09270085966227476,0.01139860947825021,0.23587630260676887,0.3080064059324595
2013-09-27,0.3445275452687675,0.09088974765367845,0.012726172038801654,0.24286983960999559,0.30898669542875673
2013-10-04,0.39395339053049766,0.13817277612789333,0.025143737227042325,0.1730900626166077,0.26964003349795895
2013-10-11,0.41446821557090036,0.1654702079286595,0.029568626453551138,0.12997967023628643,0.26051327981060257
2013-10-18,0.3845806597855102,0.11619993824228347,0.01277427132605383,0.19126709798618727,0.29517803265996523
2013-10-25,0.34619160899630386,0.08358167787073566,0.006770686653406572,0.244714951521223,0.31874107495833087
2013-11-01,0.34842223970420066,0.08539569976102443,0.004961186210229438,0.23809360430634924,0.3231272700181962
2013-11-08,0.3478330969122092,0.08167025648162196,0.003921243875038625,0.24273793292558907,0.32383746980554123
2013-11-15,0.33861599586403746,0.08695004040736,0.004229216047994124,0.2364622952865139,0.3337424523940944
2013-11-22,0.34075538763008417,0.09315373844533933,0.005266683548628714,0.22729088116226595,0.33353330921368196
2013-11-29,0.33586011585085884,0.09715617614539077,0.004545185045428186,0.2204430869676258,0.3419954359906964
2013-12-06,0.33180762523767526,0.1142481247359843,0.006668506937310569,0.19618634571085314,0.3510893973781766
2013-12-13,0.3479566596397277,0.11380563008522768,0.010975082494514113,0.20055719560456384,0.3267054321759666
2013-12-20,0.36322591821890715,0.11555427931538129,0.011248489026495744,0.19461415205735114,0.31535716138186476
2013-12-27,0.3415699196415688,0.09159716290856086,0.005679476665738533,0.23042475251280606,0.33072868827132584
2014-01-03,0.36005648472293467,0.0965927559454181,0.009364888911057556,0.224061042888482,0.30992482753210776
2014-01-10,0.3530416669516815,0.08696638253989157,0.00612288816008539,0.2363682949794147,0.3175007673689268
2014-01-17,0.34999445501546617,0.08183315652148813,0.0041620949992374956,0.2423812265417112,0.321629066922097
2014-01-24,0.37689552519695285,0.10764505833245892,0.007228618538132596,0.19802438243909853,0.3102064154933571
2014-01-31,0.44018382978479287,0.18066232883583053,0.01968527376320079,0.08185179309513169,0.2776167745210442
2014-02-07,0.4505927004643633,0.18152303805856596,0.024579538947587635,0.08632527373179495,0.2569794487976882
2014-02-14,0.3712891514861101,0.1002265197324286,0.010204058201360281,0.21681776085490423,0.30146250972519684
2014-02-21,0.3732611393920422,0.10563132781757424,0.010908465384140578,0.2084653540706427,0.30173371333560034
2014-02-28,0.3542619253648852,0.09095993599684808,0.01125018816654075,0.23804656352366882,0.3054813869480572
2014-03-07,0.354707245723775,0.09957540410364055,0.01167024662500068,0.22415499888656204,0.30989210466102185
2014-03-14,0.3807767884471679,0.13631724771448744,0.020673377512991486,0.17163602350884655,0.2905965628165066
2014-03-21,0.3691853537795176,0.10039999355003057,0.008943772032974905,0.21487005695495193,0.30660082368252484
2014-03-28,0.3629881568932276,0.0977384550540428,0.008059788362371745,0.21925923137190317,0.31195436831845463
2014-04-04,0.35163675378133,0.08241443714965103,0.004463299039775776,0.24154014259178402,0.31994536743745916
2014-04-11,0.38244675948071,0.12113101314968476,0.01491006254878961,0.18706542895301398,0.29444673586780173
2014-04-18,0.3608206469454921,0.09617964242543856,0.010192146867945463,0.2259830694145648,0.3068244943465591
2014-04-25,0.37323324692565996,0.1619358379996155,0.028034239173466327,0.14268239839427518,0.29411427750698294
2014-05-02,0.3486994753888308,0.08845472953507509,0.007748905142953334,0.23759944333657637,0.31749744659656454
2014-05-09,0.34666320647764143,0.08329462459715573,0.005073705516136825,0.24221939638474116,0.3227490670243248
2014-05-16,0.3399607916486048,0.08108043403418724,0.0038933598118246885,0.24546863263577126,0.329596781869612
2014-05-23,0.34610195974626534,0.09037285528191862,0.006027262867034331,0.23204637068313966,0.3254515514216421
2014-05-30,0.3414117923880766,0.08464566500248398,0.003281503574881477,0.23810321915337063,0.3325578198811872
2014-06-06,0.34289393501281146,0.08179470000883998,0.004085703373464178,0.2439267771770518,0.3272988844278326
2014-06-13,0.34438964276590217,0.08202059230657861,0.004851414572887464,0.24450319890226543,0.3242351514523664
2014-06-20,0.3453335364249061,0.08186357196860095,0.005398614123023634,0.24547947766307684,0.32192479982039246
2014-06-27,0.3431406461152536,0.0870195292204624,0.006851386788169916,0.23975680177241138,0.3232316361037028
2014-07-04,0.338035130439482,0.08646320130204427,0.006231398084080535,0.2408017213172291,0.328468548857164
2014-07-11,0.34116333076705346,0.08931781200824551,0.005900204841904247,0.234727059396714,0.3288915929860829
2014-07-18,0.34466977285009587,0.0938159769031794,0.006421531898676492,0.2272429290583747,0.32784978928967345
2014-07-25,0.3429280399177518,0.09197504995998859,0.00455835265617445,0.2275834687197978,0.3329550887462873
2014-08-01,0.3731122257847216,0.12536087983267696,0.011388776647436486,0.17610341903207763,0.31403469870308737
2014-08-08,0.36833938041739,0.11690775711020741,0.009646126064634742,0.18846481871945492,0.31664191768831285
2014-08-15,0.33763599321085613,0.09666964197630798,0.004828524794422195,0.22133881360093738,0.33952702641747634
2014-08-22,0.335753533173803,0.10656701091502065,0.0058314340050196305,0.20680376365422934,0.3450442582519274
2014-08-29,0.3362165806444376,0.09507482390510248,0.004245051784133507,0.22335764908889616,0.3411058945774301
2014-09-05,0.3389862741035093,0.08737583248922853,0.004329290152509593,0.2358309983202614,0.33347760493449125
2014-09-12,0.3400609626586647,0.09805398571646422,0.005032955830272305,0.2188047797437432,0.33804731605085553
2014-09-19,0.336699858220302,0.10028816644373723,0.005417254681487423,0.21645673637409374,0.34113798428037945
2014-09-26,0.3430319113520137,0.10804807798488444,0.00658722437694608,0.20393943729584801,0.3383933489903077
2014-10-03,0.3418772812387884,0.10813604134616349,0.007457500118327023,0.2055259571564801,0.3370032201402411
2014-10-10,0.3718995845539051,0.11140361715288458,0.01004087024443625,0.1975900332030891,0.30906589484568503
2014-10-17,0.4233005390887544,0.19329130406548956,0.028113465508718696,0.07868621085195741,0.27660848048507997
2014-10-24,0.36168170565267593,0.10308625265353959,0.008649680751830072,0.2115524032781804,0.31502995766377395
2014-10-31,0.33990087054640294,0.09092546157265897,0.005703727194556409,0.23197486019818292,0.33149508048819887
2014-11-07,0.3257885912069244,0.12336534172861348,0.0031211564762323976,0.1762020868852128,0.37152282370301704
2014-11-14,0.3149575697307506,0.15204446546981062,0.0013756040008136696,0.12743179576275776,0.40419056503586726
2014-11-21,0.3139742118012399,0.15517593778822245,0.0014885075837539471,0.12257499136302884,0.40678635146375486
2014-11-28,0.33074555831440106,0.10509193276405757,0.0039950975841786555,0.20731458273295456,0.3528528286044082
2014-12-05,0.3295001325384456,0.11143153878292644,0.0034341147764514694,0.19597690500737266,0.3596573088948038
2014-12-12,0.3574063202565858,0.11786502853771527,0.012301175721047915,0.19382581683851352,0.31860165864613754
2014-12-19,0.3518688531376756,0.09356735300757313,0.005946505436526418,0.22522508084073647,0.32339220757748843
2014-12-26,0.34442696610725665,0.0837659191991147,0.0042767665384200225,0.24058455375684362,0.32694579439836496
2015-01-02,0.35447189626213116,0.103943195532223,0.0043227423392810105,0.2044224613110626,0.3328397045553023
2015-01-09,0.34739397236280484,0.10108120750050562,0.0024343076195029968,0.20764892081208242,0.34144159170510413
2015-01-16,0.35277547214546656,0.07286495086181606,0.004808627555043476,0.25793989689502766,0.3116110525426462
2015-01-23,0.3467351230016391,0.06852741077446081,0.00040251349390095736,0.2591540694818013,0.3251808832481978
2015-01-30,0.3420048944185037,0.09545798177751229,0.0010645864493238548,0.2160179139152485,0.3454546234394118
2015-02-06,0.3444982678964521,0.11952682160631997,0.00327589797137175,0.17868233788344098,0.35401667464241515
2015-02-13,0.3444177736091756,0.08676598319637135,0.003645263986601043,0.2344682849017596,0.3307026943060924
2015-02-20,0.33990301384321514,0.08093627856124799,0.00643287556889411,0.25002196734585747,0.3227058646807853
2015-02-27,0.33674666219227384,0.08913519925720016,0.0058583784715513796,0.23596516227724046,0.33229459780173415
2015-03-06,0.2913293834688348,0.10283234992388937,0.07094684107389489,0.33335745016990065,0.2015339753634802
2015-03-13,0.34121465144258273,0.09118746822600077,0.0015382887232007285,0.22418682169504953,0.3418727699131663
2015-03-20,0.3459135662507923,0.07841384576085182,0.0019132910505215831,0.24525631500704437,0.3285029819307901
2015-03-27,0.3445729371278109,0.08430390474526597,0.002459791119608381,0.23657107733359622,0.3320922896737185
2015-04-03,0.3426530808206748,0.08202615811865492,0.005740275204578008,0.24639181778443642,0.32318866807165586
2015-04-10,0.33705125005163805,0.08561109514367427,0.006063131087000835,0.2421743216391756,0.32910020207851115
2015-04-17,0.3391142172838245,0.08092989171958406,0.005676281892231393,0.24893120876945318,0.32534840033490686
2015-04-24,0.33766708687926505,0.08242468983988106,0.006999615375023624,0.24898279347744887,0.3239258144283815
2015-05-01,0.33799595586858944,0.08420461653265676,0.0061685848301012095,0.2445059270726746,0.32712491569597807
2015-05-08,0.32510802640291775,0.09915924720451491,0.01687299317708826,0.24037186702486998,0.3184878661906092
2015-05-15,0.333533634626634,0.08841329100352514,0.009335418903261556,0.24379300220867983,0.32492465325789943
2015-05-22,0.3368376812655966,0.09133645907441691,0.005756425309233527,0.23206685674048005,0.33400257761027285
2015-05-29,0.340617451005366,0.09356065978967178,0.006295305701204855,0.2283779597172346,0.3311486237865229
2015-06-05,0.333795372336803,0.11213311114298674,0.005993293891081968,0.1981529172304452,0.34992530539868316
